fitness,test_fitness,seed,benchmark_name,genotype,phenotype,prods
0.650904033379694,0.6539027982326953,1,game_of_life,"((not ((not (not (((X[0, 1]) or (X[2, 1])) and (((X[1, 2]) and (X[2, 0])) or (((X[2, 1]) and (X[0, 1])) or (X[2, 2])))))) and ((X[0, 2]) or ((X[2, 0]) and (X[1, 0]))))) and (not (((not (not ((X[2, 2]) and (X[1, 2])))) or ((X[1, 0]) or (X[2, 1]))) and (not (not (X[0, 0]))))))","((not ((not (not (((X[0, 1]) or (X[2, 1])) and (((X[1, 2]) and (X[2, 0])) or (((X[2, 1]) and (X[0, 1])) or (X[2, 2])))))) and ((X[0, 2]) or ((X[2, 0]) and (X[1, 0]))))) and (not (((not (not ((X[2, 2]) and (X[1, 2])))) or ((X[1, 0]) or (X[2, 1]))) and (not (not (X[0, 0]))))))","{<class 'examples.game_of_life.MatrixElement'>: 15, <class 'geneticengine.grammars.coding.logical_ops.And'>: 8, <class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 8, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 6, <class 'int'>: 30, <class 'geneticengine.grammars.coding.classes.Condition'>: 37}"
0.6578599735799208,0.6377622377622378,0,game_of_life,"((not ((X[1, 0]) or (((((not (X[0, 2])) and (X[1, 0])) or ((not (not (X[2, 1]))) and ((not (X[1, 1])) or ((X[2, 1]) and (X[0, 0]))))) and ((((X[1, 0]) and ((X[1, 2]) or (X[2, 2]))) or ((not (X[1, 2])) and (not (X[2, 1])))) or ((((X[2, 2]) and (X[2, 1])) and ((X[0, 0]) and (X[1, 2]))) or (((X[0, 2]) and (X[2, 1])) or ((X[2, 2]) and (X[2, 0])))))) or (X[0, 1])))) or ((not (((X[0, 2]) and (X[2, 1])) or ((X[1, 2]) and (X[2, 0])))) and (((((not (((X[2, 1]) and (X[0, 0])) or (not (X[0, 2])))) and (X[1, 0])) or (not (X[2, 2]))) and (not ((not (not (X[2, 2]))) or (((X[1, 2]) or (X[2, 0])) or (not (X[0, 0])))))) or (not (X[0, 0])))))","((not ((X[1, 0]) or (((((not (X[0, 2])) and (X[1, 0])) or ((not (not (X[2, 1]))) and ((not (X[1, 1])) or ((X[2, 1]) and (X[0, 0]))))) and ((((X[1, 0]) and ((X[1, 2]) or (X[2, 2]))) or ((not (X[1, 2])) and (not (X[2, 1])))) or ((((X[2, 2]) and (X[2, 1])) and ((X[0, 0]) and (X[1, 2]))) or (((X[0, 2]) and (X[2, 1])) or ((X[2, 2]) and (X[2, 0])))))) or (X[0, 1])))) or ((not (((X[0, 2]) and (X[2, 1])) or ((X[1, 2]) and (X[2, 0])))) and (((((not (((X[2, 1]) and (X[0, 0])) or (not (X[0, 2])))) and (X[1, 0])) or (not (X[2, 2]))) and (not ((not (not (X[2, 2]))) or (((X[1, 2]) or (X[2, 0])) or (not (X[0, 0])))))) or (not (X[0, 0])))))","{<class 'geneticengine.grammars.coding.logical_ops.Not'>: 16, <class 'geneticengine.grammars.coding.classes.Condition'>: 85, <class 'int'>: 70, <class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.logical_ops.And'>: 17, <class 'examples.game_of_life.MatrixElement'>: 35, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 17}"
0.6730506155950753,0.6423357664233577,2,game_of_life,"((not ((((X[1, 0]) or (X[0, 0])) and ((X[0, 2]) or (not (not (not (not (X[2, 1]))))))) and (not (not (((((X[1, 2]) or (X[0, 1])) and ((X[2, 1]) or (X[2, 2]))) or ((X[2, 0]) or (X[2, 2]))) and ((((X[1, 2]) or (X[0, 2])) or ((X[1, 0]) and (X[2, 0]))) or (X[0, 2]))))))) and ((not (((((not ((X[2, 0]) or (X[1, 1]))) or (X[0, 1])) and (X[1, 2])) or (X[0, 0])) and ((X[0, 1]) or (X[0, 1])))) or (not (((((not (X[2, 0])) and (not (X[1, 2]))) and (((X[2, 2]) and (X[0, 0])) and (X[1, 1]))) and (not (not (X[2, 1])))) or ((X[2, 0]) or ((((X[2, 2]) and (X[0, 0])) and (not (X[0, 1]))) or (X[1, 2])))))))","((not ((((X[1, 0]) or (X[0, 0])) and ((X[0, 2]) or (not (not (not (not (X[2, 1]))))))) and (not (not (((((X[1, 2]) or (X[0, 1])) and ((X[2, 1]) or (X[2, 2]))) or ((X[2, 0]) or (X[2, 2]))) and ((((X[1, 2]) or (X[0, 2])) or ((X[1, 0]) and (X[2, 0]))) or (X[0, 2]))))))) and ((not (((((not ((X[2, 0]) or (X[1, 1]))) or (X[0, 1])) and (X[1, 2])) or (X[0, 0])) and ((X[0, 1]) or (X[0, 1])))) or (not (((((not (X[2, 0])) and (not (X[1, 2]))) and (((X[2, 2]) and (X[0, 0])) and (X[1, 1]))) and (not (not (X[2, 1])))) or ((X[2, 0]) or ((((X[2, 2]) and (X[0, 0])) and (not (X[0, 1]))) or (X[1, 2])))))))","{<class 'geneticengine.grammars.coding.classes.Condition'>: 80, <class 'int'>: 66, <class 'examples.game_of_life.MatrixElement'>: 33, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 17, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 15, <class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.logical_ops.And'>: 15}"
0.6505102040816327,0.6417112299465241,4,game_of_life,"(not ((((((X[2, 2]) and (not (X[1, 0]))) or ((X[1, 0]) or ((X[2, 2]) or (X[1, 2])))) or (X[0, 2])) and (((((((X[0, 2]) and (X[0, 1])) or (X[2, 1])) and (X[1, 0])) and ((not ((X[2, 2]) or (X[0, 0]))) or ((X[1, 2]) and ((X[0, 2]) or (X[1, 0]))))) and (((X[0, 2]) or ((X[0, 0]) and (not (X[1, 0])))) and ((X[2, 2]) and (X[0, 0])))) or (((((X[0, 0]) and ((X[2, 2]) or (X[1, 0]))) or (((X[1, 2]) and (X[0, 2])) or (X[2, 0]))) or ((((X[2, 2]) and (X[2, 0])) or ((X[1, 2]) or (X[0, 1]))) and (((X[0, 0]) and (X[0, 0])) and ((X[1, 0]) and (X[0, 2]))))) and (((X[1, 2]) and (X[1, 2])) or ((X[0, 0]) or (((X[2, 2]) and (X[0, 2])) or ((X[2, 1]) or (X[1, 2])))))))) and ((X[2, 1]) or (X[0, 1]))))","(not ((((((X[2, 2]) and (not (X[1, 0]))) or ((X[1, 0]) or ((X[2, 2]) or (X[1, 2])))) or (X[0, 2])) and (((((((X[0, 2]) and (X[0, 1])) or (X[2, 1])) and (X[1, 0])) and ((not ((X[2, 2]) or (X[0, 0]))) or ((X[1, 2]) and ((X[0, 2]) or (X[1, 0]))))) and (((X[0, 2]) or ((X[0, 0]) and (not (X[1, 0])))) and ((X[2, 2]) and (X[0, 0])))) or (((((X[0, 0]) and ((X[2, 2]) or (X[1, 0]))) or (((X[1, 2]) and (X[0, 2])) or (X[2, 0]))) or ((((X[2, 2]) and (X[2, 0])) or ((X[1, 2]) or (X[0, 1]))) and (((X[0, 0]) and (X[0, 0])) and ((X[1, 0]) and (X[0, 2]))))) and (((X[1, 2]) and (X[1, 2])) or ((X[0, 0]) or (((X[2, 2]) and (X[0, 2])) or ((X[2, 1]) or (X[1, 2])))))))) and ((X[2, 1]) or (X[0, 1]))))","{<class 'geneticengine.grammars.coding.logical_ops.And'>: 21, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 21, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 4, <class 'int'>: 86, <class 'examples.game_of_life.MatrixElement'>: 43, <class 'geneticengine.grammars.coding.classes.Condition'>: 89, <class 'geneticengine.grammars.coding.classes.Expr'>: 0}"
0.6562905317769132,0.6295793758480325,7,game_of_life,"(not (((not ((not ((X[0, 2]) or ((X[1, 0]) and (X[2, 0])))) or ((not (((X[1, 2]) and (X[2, 2])) and ((X[2, 1]) or (X[1, 2])))) and ((not (X[0, 0])) and (not ((X[1, 2]) and (X[1, 0]))))))) or (((((X[0, 1]) and (X[0, 1])) or (X[1, 0])) and ((X[2, 1]) or (not ((X[1, 0]) and (X[2, 0]))))) and (X[2, 1]))) and ((((((((X[2, 2]) or (X[0, 1])) and (X[1, 0])) or (X[1, 2])) or (X[2, 2])) or (not ((not ((X[2, 0]) and (X[2, 1]))) or (not (X[0, 0]))))) or (X[0, 2])) and (((X[2, 0]) or (not (not ((X[1, 1]) and (X[0, 2]))))) or (X[0, 0])))))","(not (((not ((not ((X[0, 2]) or ((X[1, 0]) and (X[2, 0])))) or ((not (((X[1, 2]) and (X[2, 2])) and ((X[2, 1]) or (X[1, 2])))) and ((not (X[0, 0])) and (not ((X[1, 2]) and (X[1, 0]))))))) or (((((X[0, 1]) and (X[0, 1])) or (X[1, 0])) and ((X[2, 1]) or (not ((X[1, 0]) and (X[2, 0]))))) and (X[2, 1]))) and ((((((((X[2, 2]) or (X[0, 1])) and (X[1, 0])) or (X[1, 2])) or (X[2, 2])) or (not ((not ((X[2, 0]) and (X[2, 1]))) or (not (X[0, 0]))))) or (X[0, 2])) and (((X[2, 0]) or (not (not ((X[1, 1]) and (X[0, 2]))))) or (X[0, 0])))))","{<class 'geneticengine.grammars.coding.logical_ops.Not'>: 12, <class 'geneticengine.grammars.coding.classes.Condition'>: 71, <class 'int'>: 60, <class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.logical_ops.And'>: 15, <class 'examples.game_of_life.MatrixElement'>: 30, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 14}"
0.6682750301568156,0.6454081632653061,9,game_of_life,"(((not (((X[0, 2]) or ((X[2, 2]) and (X[2, 0]))) and (((X[2, 1]) or (X[0, 0])) or (X[0, 1])))) or ((((not (((X[2, 2]) or (X[1, 2])) and (((X[1, 0]) or (X[0, 1])) or ((X[0, 2]) and (X[1, 0]))))) and (not (X[2, 0]))) and (X[0, 2])) or (not ((((X[0, 2]) and (X[0, 0])) or ((X[1, 0]) or (X[1, 2]))) or ((X[0, 1]) and ((((X[1, 0]) or (X[2, 0])) and (not (X[2, 2]))) and (X[1, 2]))))))) and (not (((not (X[0, 0])) or (X[1, 2])) and (((X[0, 0]) or (X[0, 1])) and ((X[1, 2]) and (((X[0, 1]) and (X[2, 0])) or (X[1, 0])))))))","(((not (((X[0, 2]) or ((X[2, 2]) and (X[2, 0]))) and (((X[2, 1]) or (X[0, 0])) or (X[0, 1])))) or ((((not (((X[2, 2]) or (X[1, 2])) and (((X[1, 0]) or (X[0, 1])) or ((X[0, 2]) and (X[1, 0]))))) and (not (X[2, 0]))) and (X[0, 2])) or (not ((((X[0, 2]) and (X[0, 0])) or ((X[1, 0]) or (X[1, 2]))) or ((X[0, 1]) and ((((X[1, 0]) or (X[2, 0])) and (not (X[2, 2]))) and (X[1, 2]))))))) and (not (((not (X[0, 0])) or (X[1, 2])) and (((X[0, 0]) or (X[0, 1])) and ((X[1, 2]) and (((X[0, 1]) and (X[2, 0])) or (X[1, 0])))))))","{<class 'examples.game_of_life.MatrixElement'>: 31, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 15, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 7, <class 'geneticengine.grammars.coding.logical_ops.And'>: 15, <class 'geneticengine.grammars.coding.classes.Condition'>: 68, <class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'int'>: 62}"
0.6436170212765957,0.592375366568915,11,game_of_life,"(not ((not ((((not (not (not (X[2, 1])))) or (not ((X[1, 0]) or ((X[0, 2]) and (X[0, 2]))))) or (((not (X[0, 1])) and (not (X[2, 0]))) and (not ((X[1, 0]) and (X[1, 2]))))) and (not (((((X[0, 1]) or (X[0, 0])) and ((X[0, 2]) and (X[1, 2]))) and (((X[0, 0]) and (X[0, 0])) or ((X[1, 2]) and (X[2, 0])))) and (X[1, 2]))))) or (not ((((not (X[2, 0])) or (not (X[0, 0]))) or (((not ((X[2, 2]) and (X[0, 2]))) and ((not (X[0, 2])) and (not (X[0, 1])))) and (((not (X[1, 2])) and (not (X[1, 1]))) or (not (X[1, 2]))))) and (not ((X[1, 0]) and (X[1, 2])))))))","(not ((not ((((not (not (not (X[2, 1])))) or (not ((X[1, 0]) or ((X[0, 2]) and (X[0, 2]))))) or (((not (X[0, 1])) and (not (X[2, 0]))) and (not ((X[1, 0]) and (X[1, 2]))))) and (not (((((X[0, 1]) or (X[0, 0])) and ((X[0, 2]) and (X[1, 2]))) and (((X[0, 0]) and (X[0, 0])) or ((X[1, 2]) and (X[2, 0])))) and (X[1, 2]))))) or (not ((((not (X[2, 0])) or (not (X[0, 0]))) or (((not ((X[2, 2]) and (X[0, 2]))) and ((not (X[0, 2])) and (not (X[0, 1])))) and (((not (X[1, 2])) and (not (X[1, 1]))) or (not (X[1, 2]))))) and (not ((X[1, 0]) and (X[1, 2])))))))","{<class 'geneticengine.grammars.coding.classes.Condition'>: 75, <class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 9, <class 'int'>: 56, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 20, <class 'geneticengine.grammars.coding.logical_ops.And'>: 18, <class 'examples.game_of_life.MatrixElement'>: 28}"
0.664935064935065,0.6258503401360545,6,game_of_life,"(not (((((not (not (((X[1, 2]) and (X[0, 2])) or ((X[0, 0]) or (X[2, 2]))))) or ((((not (X[2, 0])) and ((X[1, 1]) and (X[1, 2]))) and (not (not (X[0, 2])))) or (not (not ((X[0, 0]) or (X[2, 2])))))) or (X[2, 1])) and (((((X[1, 2]) or (X[0, 1])) or (X[2, 0])) and (X[1, 0])) and ((((not (not (X[2, 0]))) and (((X[0, 1]) or (X[0, 2])) or ((X[1, 0]) and (X[1, 2])))) and (((X[0, 2]) or (X[1, 0])) or (((X[2, 2]) and (X[1, 1])) and (X[2, 2])))) or (X[0, 0])))) or (((((not (not (X[0, 1]))) and (((X[1, 2]) or (X[2, 2])) or (X[2, 2]))) or ((not ((not (X[2, 0])) or (not (X[0, 2])))) and (X[1, 2]))) or (X[2, 1])) and (X[0, 2]))))","(not (((((not (not (((X[1, 2]) and (X[0, 2])) or ((X[0, 0]) or (X[2, 2]))))) or ((((not (X[2, 0])) and ((X[1, 1]) and (X[1, 2]))) and (not (not (X[0, 2])))) or (not (not ((X[0, 0]) or (X[2, 2])))))) or (X[2, 1])) and (((((X[1, 2]) or (X[0, 1])) or (X[2, 0])) and (X[1, 0])) and ((((not (not (X[2, 0]))) and (((X[0, 1]) or (X[0, 2])) or ((X[1, 0]) and (X[1, 2])))) and (((X[0, 2]) or (X[1, 0])) or (((X[2, 2]) and (X[1, 1])) and (X[2, 2])))) or (X[0, 0])))) or (((((not (not (X[0, 1]))) and (((X[1, 2]) or (X[2, 2])) or (X[2, 2]))) or ((not ((not (X[2, 0])) or (not (X[0, 2])))) and (X[1, 2]))) or (X[2, 1])) and (X[0, 2]))))","{<class 'examples.game_of_life.MatrixElement'>: 35, <class 'geneticengine.grammars.coding.logical_ops.And'>: 15, <class 'int'>: 70, <class 'geneticengine.grammars.coding.classes.Condition'>: 84, <class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 19, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 15}"
0.5660770031217481,0.5319371727748692,12,game_of_life,"((not ((((not (not ((X[0, 2]) or (X[1, 2])))) or ((((not (X[0, 0])) or (X[1, 1])) and (((X[0, 0]) or (X[2, 1])) or ((X[2, 2]) and (X[1, 0])))) and (((X[2, 2]) or ((X[0, 2]) or (X[2, 1]))) and (((X[2, 0]) and (X[1, 1])) and ((X[0, 0]) and (X[1, 0])))))) or (X[1, 0])) and (X[2, 1]))) or (not (((X[2, 0]) or (X[0, 0])) and (X[2, 1]))))","((not ((((not (not ((X[0, 2]) or (X[1, 2])))) or ((((not (X[0, 0])) or (X[1, 1])) and (((X[0, 0]) or (X[2, 1])) or ((X[2, 2]) and (X[1, 0])))) and (((X[2, 2]) or ((X[0, 2]) or (X[2, 1]))) and (((X[2, 0]) and (X[1, 1])) and ((X[0, 0]) and (X[1, 0])))))) or (X[1, 0])) and (X[2, 1]))) or (not (((X[2, 0]) or (X[0, 0])) and (X[2, 1]))))","{<class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 10, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 5, <class 'geneticengine.grammars.coding.logical_ops.And'>: 9, <class 'int'>: 40, <class 'examples.game_of_life.MatrixElement'>: 20, <class 'geneticengine.grammars.coding.classes.Condition'>: 44}"
